cell,drug1_db,drug2_db,synergy
HCC1419,MK-2206,Bortezomib,0
MRK-nu-1,Docetaxel,GSK269962A,0
HCT-15,Crizotinib,Oxaliplatin,0
PA-TU-8902,Dactolisib,LGK974,0
MDA-MB-453,Docetaxel,PF-4708671,0
SUIT-2,Linsitinib,LGK974,0
COLO-824,Gemcitabine,Pictilisib,0
HuP-T4,MK-1775,OSI-027,0
HCC1419,Cisplatin,PD173074,0
EFM-192A,MK-2206,ZM447439,1
HuP-T4,MK-2206,Navitoclax,0
CAL-85-1,Gemcitabine,AZD8055,0
DU-4475,Navitoclax,Linsitinib,0
SNU-1040,Linsitinib,Trametinib,0
HCC1187,Axitinib,Camptothecin,0
HCC38,Gemcitabine,Tozasertib,0
KM12,Palbociclib,Trametinib,0
SW1463,5-Fluorouracil,Vinorelbine,0
HCC2157,Trametinib,PF-4708671,0
LS-411N,Dabrafenib,Oxaliplatin,0
BT-20,Luminespib,JQ1,0
HCC1806,Bortezomib,GSK269962A,0
PANC-10-05,Linsitinib,5-Fluorouracil,0
UACC-893,Navitoclax,Sorafenib,0
Hs-578-T,5-Fluorouracil,Navitoclax,0
HCC38,OSI-027,Camptothecin,0
SNU-1040,AZD7762,5-Fluorouracil,0
MDST8,SB505124,MK-1775,0
HCC2218,Palbociclib,Navitoclax,0
MZ1-PC,Erlotinib,Palbociclib,0
BT-474,Crizotinib,SCH772984,0
HCC70,5-Fluorouracil,KU-55933,0
PANC-02-03,Oxaliplatin,Cisplatin,0
CCK-81,Linsitinib,Sapitinib,1
CW-2,Linsitinib,Taselisib,0
T47D,Sapitinib,Lapatinib,0
HCC1395,Crizotinib,GSK269962A,0
UACC-893,OSI-027,Gemcitabine,0
MDA-MB-157,Crizotinib,AZD6482,0
SNU-81,SCH772984,Taselisib,0
MDA-MB-361,Gemcitabine,Trametinib,0
AU565,Luminespib,AZD7762,0
MZ1-PC,LGK974,Oxaliplatin,0
PANC-08-13,Oxaliplatin,Paclitaxel,0
DU-4475,Trametinib,KU-55933,0
CAPAN-1,Taselisib,Linsitinib,0
SW620,SCH772984,Dabrafenib,0
T47D,Pictilisib,Nilotinib,0
HuP-T3,Linsitinib,Ruxolitinib,0
MIA-PaCa-2,Galunisertib,Sorafenib,0
MFM-223,Sapitinib,Paclitaxel,0
Hs-766T,MK-1775,Gemcitabine,0
CAL-148,Taselisib,Linsitinib,0
Hs-578-T,Crizotinib,GSK269962A,0
DAN-G,Olaparib,Lapatinib,0
EFM-192A,Gemcitabine,AZD7762,0
OCUB-M,Taselisib,RO-3306,0
MZ1-PC,Linsitinib,Gemcitabine,0
EFM-19,5-Fluorouracil,Nilotinib,0
MRK-nu-1,Bortezomib,Wee1 Inhibitor,0
UACC-893,Cisplatin,PD173074,0
MDA-MB-157,Sapitinib,RO-3306,0
RCM-1,Taselisib,Linsitinib,0
PA-TU-8902,MK-1775,Cisplatin,0
CAPAN-2,Palbociclib,Trametinib,0
MCF7,MK-1775,SB216763,0
EFM-19,MK-1775,Gemcitabine,0
ZR-75-30,OSI-027,Alisertib,0
PL4,Paclitaxel,MK-1775,0
EVSA-T,Lapatinib,Crizotinib,0
HCC202,Gemcitabine,Vorinostat,0
HCC1954,Luminespib,Sapitinib,0
BT-483,Trametinib,Lapatinib,0
ZR-75-1,Docetaxel,Pictilisib,0
LS-180,AZD7762,Navitoclax,0
OCUB-M,Sapitinib,Gemcitabine,0
SNU-C2B,Trametinib,SB216763,0
HCC2998,LGK974,Linsitinib,1
HCC1428,PD173074,MK-2206,0
EVSA-T,Linsitinib,Pictilisib,0
CAL-85-1,Trametinib,JQ1,0
YAPC,Cisplatin,Paclitaxel,0
JIMT-1,AZD7762,Cisplatin,1
YAPC,MK-1775,Trametinib,0
SW620,AZD8055,LGK974,0
MCF7,Vorinostat,JQ1,0
CAL-120,Lapatinib,OSI-027,0
HuP-T3,AZD7762,Linsitinib,0
CAL-148,5-Fluorouracil,KU-55933,0
CAL-85-1,Luminespib,ZM447439,0
SNU-175,Navitoclax,SCH772984,0
KP-3,Taselisib,Ruxolitinib,0
SW1990,SCH772984,Palbociclib,0
HCC38,Sapitinib,Palbociclib,0
EVSA-T,Docetaxel,Alpelisib,1
GP5d,Navitoclax,AZD4547,0
CAL-148,Temozolomide,AZD7762,0
LS-123,Trametinib,AZD8055,0
CAPAN-2,LGK974,Lapatinib,0
BxPC-3,LGK974,Lapatinib,0
LoVo,Sapitinib,Taselisib,0
HCC70,Linsitinib,PF-4708671,0
CAL-51,Taselisib,Paclitaxel,1
EVSA-T,Trametinib,Cisplatin,0
LS-180,BMS-754807,AZD7762,0
PA-TU-8902,Paclitaxel,Erlotinib,0
ZR-75-30,Luminespib,MK-1775,0
SW48,Crizotinib,LGK974,0
HCC70,5-Fluorouracil,Axitinib,0
HCT-15,AZD7762,AZD4547,0
Hs-766T,Crizotinib,5-Fluorouracil,0
CAL-120,Navitoclax,PF-4708671,0
JIMT-1,Gemcitabine,ZM447439,0
BT-549,Lapatinib,SB216763,0
HCC1599,Taselisib,Linsitinib,0
PSN1,Paclitaxel,OSI-027,0
SNU-C2B,MK-1775,SB505124,0
MDA-MB-175-VII,Taselisib,PD173074,0
CaR-1,AZD7762,Trametinib,0
MDA-MB-361,Pictilisib,ZM447439,1
MDA-MB-436,Taselisib,Sapitinib,0
AU565,Gemcitabine,SB216763,0
SNU-1040,5-Fluorouracil,Crizotinib,0
COLO-824,Luminespib,Sapitinib,0
CAL-148,Docetaxel,Sorafenib,0
CAL-85-1,AZD7762,Lapatinib,0
COLO-824,Palbociclib,Ribociclib,0
EFM-192A,Olaparib,ZM447439,0
HDQ-P1,Palbociclib,Entinostat,0
AU565,Luminespib,Sorafenib,0
JIMT-1,Cisplatin,Paclitaxel,0
PANC-04-03,Cisplatin,OSI-027,0
JIMT-1,Pictilisib,5-Fluorouracil,0
SW837,Vinorelbine,Trametinib,0
Hs-578-T,Olaparib,Alisertib,0
AU565,PD173074,ZM447439,0
COLO-678,MK-1775,SB216763,0
CAL-148,AZD7762,Wee1 Inhibitor,0
HCC2218,Bortezomib,NU7441,0
LS-411N,Oxaliplatin,5-Fluorouracil,0
HCC1395,5-Fluorouracil,Luminespib,0
HCT-15,SCH772984,Taselisib,0
PANC-03-27,Oxaliplatin,LGK974,0
MZ1-PC,LGK974,Lapatinib,0
BT-549,Docetaxel,Paclitaxel,0
MDA-MB-453,Crizotinib,Temozolomide,0
HCC2157,Linsitinib,NU7441,0
MCF7,Trametinib,Lapatinib,0
LS-180,Vinorelbine,Camptothecin,0
YAPC,Gemcitabine,AZD7762,1
RCM-1,AZD8055,Olaparib,0
DAN-G,Galunisertib,AZD7762,0
HCC1187,AZD7762,Lapatinib,0
CAL-85-1,Bortezomib,Docetaxel,0
PL4,Ruxolitinib,MK-1775,0
HCC38,Trametinib,Temozolomide,0
MDA-MB-231,Linsitinib,Nilotinib,0
MRK-nu-1,Pictilisib,AZD6482,0
EFM-192A,Docetaxel,RO-3306,0
MCF7,Palbociclib,OSI-027,0
PANC-02-03,Dactolisib,Erlotinib,1
UACC-893,Axitinib,Taselisib,0
SNU-81,Olaparib,Camptothecin,0
SW948,Vinorelbine,BMS-754807,0
UACC-893,MK-1775,JQ1,0
SNU-C1,AZD8055,Camptothecin,0
SNU-C5,5-Fluorouracil,AZD4547,0
PSN1,MK-2206,Sorafenib,0
HCC1806,Linsitinib,Gemcitabine,0
MDA-MB-453,Linsitinib,Vorinostat,0
LS-513,AZD4547,Trametinib,0
PANC-08-13,Palbociclib,5-Fluorouracil,0
HCC1419,Linsitinib,Sorafenib,1
MDA-MB-231,Crizotinib,BI-2536,0
BT-474,Docetaxel,NU7441,0
CL-11,LGK974,Camptothecin,0
SNU-C1,MK-1775,AZD8055,0
HCC1806,Vorinostat,Crizotinib,0
DU-4475,Linsitinib,Venetoclax,1
MCF7,Luminespib,Ribociclib,0
HCC70,Bortezomib,BI-2536,1
BT-483,AZD7762,Pictilisib,0
CAMA-1,Sapitinib,PD173074,0
HCC1187,Cisplatin,ZM447439,0
MDA-MB-468,Palbociclib,Gemcitabine,0
ZR-75-30,MK-2206,Taselisib,0
HCC70,Palbociclib,Sapitinib,0
AU565,Sapitinib,Paclitaxel,0
CaR-1,Taselisib,Crizotinib,0
HCC2998,SB216763,LGK974,0
MDA-MB-468,Taselisib,AZD6482,1
CAL-120,Temozolomide,Camptothecin,0
HCC1599,AZD7762,5-Fluorouracil,0
Hs-578-T,OSI-027,MK-2206,0
KP-4,Linsitinib,Trametinib,0
JIMT-1,Taselisib,PD173074,0
CAMA-1,Sapitinib,Palbociclib,0
C2BBe1,Navitoclax,Camptothecin,0
SNU-C5,AZD7762,Sapitinib,0
HCC1500,MK-2206,OSI-027,0
MFM-223,Gemcitabine,Alisertib,0
MDA-MB-231,Olaparib,Paclitaxel,0
UACC-893,Vorinostat,AZD8055,1
SW948,Linsitinib,Trametinib,0
HCC2218,PD173074,Sorafenib,0
HCC1143,Taselisib,OSI-027,0
BT-20,Olaparib,Taselisib,0
HCC1143,AZD7762,Ribociclib,0
HCC1806,MK-2206,KU-55933,0
MDA-MB-157,5-Fluorouracil,Wee1 Inhibitor,0
PANC-03-27,Galunisertib,Oxaliplatin,0
HT-29,Oxaliplatin,MK-2206,0
HDQ-P1,Linsitinib,PF-4708671,0
BT-20,Linsitinib,Paclitaxel,0
JIMT-1,Olaparib,Entinostat,0
CAMA-1,Luminespib,Bortezomib,0
LS-180,AZD4547,Camptothecin,0
C2BBe1,AZD4547,SCH772984,0
UACC-812,5-Fluorouracil,Temozolomide,0
MDA-MB-361,Axitinib,Entinostat,0
KP-2,Ruxolitinib,Trametinib,0
COLO-824,Navitoclax,SB216763,0
Hs-766T,Navitoclax,Trametinib,0
PANC-02-03,Lapatinib,MK-1775,0
YAPC,MK-2206,Taselisib,0
MDA-MB-453,Vorinostat,AZD6482,0
PA-TU-8902,Palbociclib,Dactolisib,0
BT-483,Palbociclib,Alisertib,0
CAL-120,Gemcitabine,AZD8055,0
KP-1N,Trametinib,Galunisertib,0
KP-4,Galunisertib,Olaparib,0
PANC-03-27,SCH772984,5-Fluorouracil,0
EFM-192A,Lapatinib,5-Fluorouracil,0
EVSA-T,Bortezomib,Venetoclax,0
HCC1395,Palbociclib,Gemcitabine,0
BT-474,Trametinib,AZD8055,0
MDA-MB-231,Luminespib,Doramapimod,0
BT-474,OSI-027,ZM447439,0
KP-3,Dactolisib,Paclitaxel,0
CL-11,Trametinib,Taselisib,1
HCC1143,PD173074,NU7441,0
HT-29,Olaparib,5-Fluorouracil,0
HCC1937,5-Fluorouracil,Vorinostat,0
ZR-75-30,AZD7762,Uprosertib,0
JIMT-1,Docetaxel,GSK269962A,0
Hs-578-T,Sapitinib,Bortezomib,0
CAL-85-1,Gemcitabine,Dabrafenib,0
EFM-192A,AZD7762,Uprosertib,0
CAPAN-1,Dactolisib,Sorafenib,0
COLO-824,Taselisib,Venetoclax,0
JIMT-1,Crizotinib,Camptothecin,0
SUIT-2,Paclitaxel,Trametinib,0
SNU-175,Trametinib,Linsitinib,1
HCC70,Olaparib,Wee1 Inhibitor,0
HCC1954,MK-1775,SCH772984,0
DiFi,Navitoclax,LGK974,0
MRK-nu-1,MK-2206,Camptothecin,0
SK-CO-1,BMS-754807,Afatinib,0
CAPAN-2,MK-1775,Dasatinib,0
BT-483,Cisplatin,Afatinib,0
MRK-nu-1,Luminespib,Vorinostat,0
HT-29,Sapitinib,Dabrafenib,0
SNU-C1,Dabrafenib,AZD8055,0
HCC1419,MK-1775,KU-55933,0
HCC1806,PD173074,AZD6482,0
BT-549,OSI-027,Navitoclax,0
BT-483,OSI-027,Alisertib,0
CL-11,Olaparib,Trametinib,0
HCC1954,Olaparib,Vorinostat,0
HCC1395,AZD7762,Temozolomide,0
HT-115,Linsitinib,AZD8055,1
MDA-MB-436,Vorinostat,ZM447439,0
SK-CO-1,AZD7762,5-Fluorouracil,0
EFM-192A,MK-2206,Palbociclib,0
BT-549,Palbociclib,Pictilisib,0
HCC1569,Gemcitabine,Vorinostat,0
HCC2218,Axitinib,MK-1775,0
ZR-75-1,Olaparib,Trametinib,0
BT-549,Trametinib,GSK269962A,0
CAPAN-1,SCH772984,AZD7762,0
Hs-766T,Paclitaxel,Dasatinib,0
Hs-766T,Trametinib,Irinotecan,0
T84,Crizotinib,SCH772984,0
SW837,Vinorelbine,AZD8055,0
HCC70,Pictilisib,Trametinib,1
EVSA-T,Bortezomib,PD173074,0
MCF7,5-Fluorouracil,Nilotinib,0
CAMA-1,Gemcitabine,Afatinib,0
SU8686,Sorafenib,Lapatinib,0
BT-549,Gemcitabine,OSI-027,0
MDA-MB-157,Gemcitabine,PF-4708671,0
JIMT-1,Gemcitabine,MK-2206,0
MDA-MB-453,Gemcitabine,Lapatinib,0
HCC1395,Taselisib,Crizotinib,0
HT55,BMS-754807,Navitoclax,0
KP-4,OSI-027,Oxaliplatin,0
MDA-MB-157,Temozolomide,PF-4708671,0
ZR-75-1,MK-2206,Entinostat,0
EFM-19,AZD7762,KU-55933,0
UACC-893,PD173074,Pictilisib,0
LS-513,SB216763,AZD8055,0
MDA-MB-157,Linsitinib,Paclitaxel,0
BT-474,Olaparib,Taselisib,0
HCC1937,Cisplatin,Axitinib,0
MDA-MB-157,Docetaxel,RO-3306,0
COLO-320-HSR,AZD4547,Vinorelbine,0
HCC1569,Axitinib,Linsitinib,0
MDA-MB-436,Luminespib,Trametinib,0
HCC1937,AZD7762,AZD6482,0
RCM-1,MK-2206,5-Fluorouracil,0
SW837,SB505124,Taselisib,0
MDA-MB-231,Axitinib,NU7441,0
EVSA-T,Trametinib,Linsitinib,0
HCC1143,Luminespib,OSI-027,0
PANC-10-05,MK-2206,Palbociclib,0
COLO-824,Taselisib,ZM447439,0
HCC2998,Afatinib,Vinorelbine,0
SK-CO-1,SB505124,Sapitinib,0
SW1990,Paclitaxel,MK-2206,0
SW1990,Irinotecan,LGK974,0
MRK-nu-1,Gemcitabine,Entinostat,0
LoVo,Olaparib,MK-2206,0
LS-123,AZD7762,BMS-754807,0
EFM-19,Luminespib,Bortezomib,0
HPAC,5-Fluorouracil,Navitoclax,0
HCC1395,Navitoclax,SCH772984,0
HCC70,Trametinib,Tozasertib,0
PANC-04-03,Taselisib,Lapatinib,0
BT-483,Luminespib,SCH772984,0
HCC1428,Taselisib,Afatinib,0
HT-29,BMS-754807,AZD7762,0
CAL-120,Temozolomide,Sapitinib,0
HCC1599,Cisplatin,Temozolomide,0
HDQ-P1,Docetaxel,RO-3306,0
BT-474,MK-2206,ZM447439,0
ZR-75-1,Gemcitabine,Tozasertib,0
CAL-51,Linsitinib,ZM447439,1
HCC1954,Luminespib,Sorafenib,0
HT-115,Linsitinib,Palbociclib,0
CAPAN-1,Trametinib,Irinotecan,0
HPAC,5-Fluorouracil,Dasatinib,0
ZR-75-30,Temozolomide,Venetoclax,0
MDST8,AZD7762,SCH772984,0
HCC1143,Sapitinib,Bortezomib,0
CCK-81,Crizotinib,SB505124,0
NCI-H747,Crizotinib,SB505124,0
LoVo,Linsitinib,5-Fluorouracil,0
SW1417,Palbociclib,Linsitinib,0
HCC1599,MK-1775,Olaparib,0
T47D,Luminespib,Vorinostat,0
SNU-1040,Olaparib,AZD7762,0
HCC1806,Docetaxel,AZD8055,0
BT-549,Trametinib,Dabrafenib,0
SW948,Crizotinib,SCH772984,0
HCC1500,MK-2206,Navitoclax,0
MDA-MB-361,Sapitinib,Axitinib,0
HCC1806,Gemcitabine,Entinostat,1
HDQ-P1,MK-1775,SCH772984,0
HCC1143,Pictilisib,JQ1,0
HCC1419,Luminespib,Docetaxel,0
CAL-148,Navitoclax,Linsitinib,0
UACC-893,Bortezomib,Navitoclax,0
MDA-MB-175-VII,Taselisib,OSI-027,0
CAL-120,Luminespib,Sapitinib,0
MDA-MB-330,Lapatinib,SB216763,0
EFM-192A,Navitoclax,Docetaxel,0
HDQ-P1,Trametinib,Sapitinib,0
HPAC,Dasatinib,MK-2206,0
MZ1-PC,Gemcitabine,Lapatinib,0
Hs-766T,Linsitinib,Taselisib,0
SW620,Oxaliplatin,Linsitinib,0
HCC1599,Gemcitabine,AZD8055,0
T47D,Trametinib,PF-4708671,0
BT-474,Vorinostat,Paclitaxel,0
MDA-MB-330,Temozolomide,Docetaxel,0
BT-474,Olaparib,NU7441,0
HCC1599,MK-1775,Axitinib,0
DAN-G,Lapatinib,AZD7762,0
HCC1419,Pictilisib,Gemcitabine,0
MDA-MB-415,Crizotinib,Docetaxel,0
KP-2,Dasatinib,Lapatinib,1
MCF7,AZD7762,Venetoclax,0
LS-180,Sapitinib,SCH772984,0
KP-2,MK-1775,Dactolisib,0
MDA-MB-436,Vorinostat,PD173074,0
HCC1569,PD173074,Linsitinib,1
KP-3,SCH772984,Gemcitabine,0
MDA-MB-453,MK-2206,Alisertib,1
CAL-85-1,Luminespib,Trametinib,0
CaR-1,Sapitinib,SCH772984,0
AU565,Lapatinib,Axitinib,0
SU8686,Olaparib,Trametinib,0
AsPC-1,SCH772984,OSI-027,0
HCC1419,Gemcitabine,Alisertib,0
CAPAN-2,SCH772984,Irinotecan,0
KP-1N,Paclitaxel,Galunisertib,0
HCC2218,MK-1775,SB216763,0
DAN-G,5-Fluorouracil,Cisplatin,0
HCC1569,MK-2206,Pictilisib,0
T47D,Navitoclax,Ribociclib,0
RCM-1,Oxaliplatin,Afatinib,0
HCC1954,Linsitinib,Taselisib,0
SNU-1040,SCH772984,Palbociclib,0
HCC1500,Cisplatin,Olaparib,0
GP5d,Olaparib,BMS-754807,0
MDA-MB-231,Bortezomib,BI-2536,0
PANC-10-05,Lapatinib,Irinotecan,0
JIMT-1,Taselisib,Vorinostat,0
CFPAC-1,Olaparib,Paclitaxel,0
HCC1419,Cisplatin,Uprosertib,0
PANC-02-03,OSI-027,Oxaliplatin,0
MDA-MB-361,Docetaxel,KU-55933,0
KP-2,Taselisib,Ruxolitinib,0
AsPC-1,Lapatinib,Galunisertib,0
HCC2218,Trametinib,GSK269962A,0
BT-549,Docetaxel,Sapitinib,0
KP-1N,MK-2206,Oxaliplatin,0
HCC1395,Trametinib,Lapatinib,0
MDA-MB-415,Cisplatin,Crizotinib,0
HCC1395,MK-2206,Alpelisib,0
MDA-MB-175-VII,Linsitinib,Paclitaxel,0
PANC-08-13,Ruxolitinib,Sorafenib,0
MDA-MB-415,Trametinib,5-Fluorouracil,0
MDA-MB-175-VII,Docetaxel,5-Fluorouracil,0
KP-2,Palbociclib,AZD7762,0
HCC1954,Linsitinib,MK-2206,0
HCC1187,Crizotinib,AZD6482,0
BT-549,Docetaxel,PF-4708671,0
HCC1395,Sapitinib,SB216763,0
MCF7,Luminespib,GSK269962A,0
Hs-578-T,Sapitinib,NU7441,0
KP-4,Taselisib,Paclitaxel,0
SNU-C5,Vinorelbine,AZD7762,0
MDA-MB-453,Crizotinib,Paclitaxel,0
CFPAC-1,Crizotinib,AZD7762,0
HCC1937,5-Fluorouracil,Entinostat,0
HCC1143,PD173074,Navitoclax,0
KM12,Navitoclax,Linsitinib,0
CFPAC-1,AZD7762,Linsitinib,0
DU-4475,Linsitinib,Pictilisib,1
MDA-MB-330,Olaparib,Crizotinib,0
PANC-02-03,Palbociclib,OSI-027,0
MDA-MB-361,PD173074,RO-3306,0
DAN-G,Trametinib,LGK974,0
KP-3,Crizotinib,5-Fluorouracil,0
DU-4475,Vorinostat,Temozolomide,1
SW620,AZD4547,Linsitinib,0
COLO-824,Navitoclax,MK-1775,0
PA-TU-8902,Galunisertib,Dactolisib,0
MCF7,Palbociclib,BI-2536,0
COLO-320-HSR,Dabrafenib,5-Fluorouracil,0
SNU-C2B,AZD7762,5-Fluorouracil,0
UACC-893,OSI-027,AZD6482,0
MDST8,AZD4547,Palbociclib,0
KP-4,Crizotinib,AZD7762,1
CL-11,Crizotinib,Navitoclax,0
EFM-192A,5-Fluorouracil,MK-1775,0
T84,Sapitinib,MK-1775,0
EFM-19,Gemcitabine,SB216763,0
MDA-MB-453,Trametinib,Alpelisib,0
SUIT-2,Ruxolitinib,SCH772984,0
UACC-893,Crizotinib,Linsitinib,0
HPAC,Sorafenib,AZD7762,0
OCUB-M,PD173074,Alpelisib,0
SW837,MK-2206,Crizotinib,0
EFM-192A,Sapitinib,Vorinostat,0
CAMA-1,Luminespib,Alpelisib,0
LS-123,MK-1775,Olaparib,0
PA-TU-8902,Paclitaxel,Taselisib,0
MDA-MB-361,Crizotinib,KU-55933,0
CAMA-1,Linsitinib,BI-2536,0
HCC1500,Temozolomide,Trametinib,0
AsPC-1,Paclitaxel,MK-1775,0
AU565,Linsitinib,Nilotinib,0
MDA-MB-361,Docetaxel,Sorafenib,0
HCC1187,Olaparib,Alpelisib,0
CAMA-1,Navitoclax,Ribociclib,0
HCC1187,Sapitinib,NU7441,0
MDA-MB-436,Taselisib,Gemcitabine,0
MRK-nu-1,MK-2206,KU-55933,0
HCC70,Cisplatin,Alisertib,0
HCC1419,Axitinib,Navitoclax,0
LS-411N,Camptothecin,Linsitinib,0
PL4,MK-1775,Galunisertib,0
MDA-MB-415,Docetaxel,Linsitinib,0
SU8686,Dasatinib,SCH772984,0
MDA-MB-436,Palbociclib,SCH772984,0
PA-TU-8988T,Cisplatin,MK-2206,0
HCC1937,PD173074,AZD6482,0
HCC1937,Pictilisib,Palbociclib,0
PANC-04-03,Galunisertib,MK-1775,0
KP-4,5-Fluorouracil,Dasatinib,0
OCUB-M,Luminespib,AZD7762,0
RCM-1,Dabrafenib,Palbociclib,0
MIA-PaCa-2,Dactolisib,Trametinib,0
MDA-MB-175-VII,Bortezomib,Linsitinib,1
DU-4475,Docetaxel,SB216763,0
HCC1500,MK-1775,SB216763,0
CAMA-1,Temozolomide,Camptothecin,0
SW1990,Dasatinib,Erlotinib,0
BxPC-3,Gemcitabine,Sorafenib,0
HCT-15,MK-2206,Trametinib,1
BT-549,Linsitinib,Bortezomib,0
UACC-893,Vorinostat,MK-1775,0
BxPC-3,Dactolisib,Paclitaxel,0
SUIT-2,Erlotinib,Trametinib,0
BT-474,Linsitinib,Entinostat,0
KP-4,Crizotinib,Paclitaxel,0
NCI-H747,Vinorelbine,SB216763,0
HCC38,Olaparib,ZM447439,0
Hs-578-T,Palbociclib,RO-3306,0
DiFi,5-Fluorouracil,MK-1775,0
HCC1599,Temozolomide,Ribociclib,0
MDA-MB-361,Linsitinib,Palbociclib,0
T84,Palbociclib,SCH772984,0
YAPC,Lapatinib,MK-1775,0
DAN-G,Crizotinib,Irinotecan,0
ZR-75-1,Navitoclax,Docetaxel,1
BT-483,Pictilisib,JQ1,0
SW1417,AZD7762,Trametinib,0
HCC202,Sapitinib,Axitinib,0
BT-549,Linsitinib,KU-55933,0
HuP-T4,Irinotecan,Dasatinib,0
CAL-51,Luminespib,Alpelisib,0
MDA-MB-436,Olaparib,SB216763,0
COLO-320-HSR,Vinorelbine,MK-1775,0
LS-123,Palbociclib,5-Fluorouracil,0
SNU-81,MK-1775,BMS-754807,0
MDA-MB-231,Axitinib,Taselisib,0
HCC1599,Temozolomide,Crizotinib,0
OCUB-M,MK-1775,Camptothecin,1
ZR-75-1,Linsitinib,ZM447439,0
MDA-MB-361,Crizotinib,Sorafenib,0
RKO,Palbociclib,Afatinib,0
CAL-85-1,Taselisib,KU-55933,0
HCC1143,AZD7762,Docetaxel,0
PSN1,Dactolisib,Lapatinib,0
BT-483,Crizotinib,AZD6482,0
MRK-nu-1,Bortezomib,PD173074,0
CAPAN-2,5-Fluorouracil,Paclitaxel,0
BT-474,Temozolomide,Afatinib,0
CAPAN-1,Oxaliplatin,Paclitaxel,0
HDQ-P1,5-Fluorouracil,Luminespib,0
HCC1599,Olaparib,NU7441,0
HCC1419,Crizotinib,Navitoclax,0
MFM-223,AZD7762,Olaparib,0
MZ1-PC,MK-2206,Trametinib,0
HCC1419,Sapitinib,Doramapimod,0
JIMT-1,Vorinostat,Lapatinib,0
HCC1428,Trametinib,Temozolomide,0
RKO,Oxaliplatin,AZD7762,0
ZR-75-1,Taselisib,Navitoclax,0
HCC2157,Taselisib,Nilotinib,0
MZ1-PC,Cisplatin,Gemcitabine,0
PSN1,SCH772984,Gemcitabine,0
HuP-T4,Olaparib,Linsitinib,0
BT-483,MK-2206,OSI-027,0
PANC-08-13,Lapatinib,MK-1775,0
LS-411N,Navitoclax,AZD7762,0
C2BBe1,Crizotinib,Linsitinib,0
HCC1143,Vorinostat,Venetoclax,0
Hs-766T,Oxaliplatin,MK-2206,0
CAL-51,PD173074,Taselisib,0
PANC-04-03,Irinotecan,Crizotinib,0
BT-549,Crizotinib,Docetaxel,0
MDA-MB-436,Taselisib,Linsitinib,0
SU8686,Sorafenib,Olaparib,0
SNU-175,Dabrafenib,5-Fluorouracil,0
SNU-81,Dabrafenib,5-Fluorouracil,0
DAN-G,Irinotecan,Crizotinib,0
Hs-766T,LGK974,Olaparib,0
HCC1569,Temozolomide,AZD6482,0
KP-2,Trametinib,Paclitaxel,0
Hs-578-T,Taselisib,SB216763,0
LS-180,AZD4547,SB216763,0
CAPAN-2,Lapatinib,Dasatinib,0
HDQ-P1,Trametinib,Dabrafenib,0
HT55,Afatinib,Olaparib,0
KM12,MK-2206,Afatinib,0
HCC2157,Palbociclib,Sapitinib,0
CaR-1,Oxaliplatin,AZD4547,0
HuP-T3,Cisplatin,Olaparib,0
MDA-MB-415,Pictilisib,JQ1,0
BT-474,Sapitinib,SB216763,0
KP-1N,Ruxolitinib,Dactolisib,0
PA-TU-8988T,SCH772984,Cisplatin,0
SU8686,Erlotinib,LGK974,0
CAPAN-2,Gemcitabine,Linsitinib,1
MCF7,5-Fluorouracil,Wee1 Inhibitor,0
HCC1500,Olaparib,Tozasertib,0
HCT-15,Camptothecin,AZD7762,1
CAL-148,Luminespib,SCH772984,0
HCC1599,Luminespib,Afatinib,0
DAN-G,SCH772984,5-Fluorouracil,0
SNU-C1,AZD8055,BMS-754807,0
SW1463,Vinorelbine,Camptothecin,0
DU-4475,Luminespib,Trametinib,0
HCC1187,Linsitinib,Vorinostat,0
HCC1569,Taselisib,Luminespib,0
MDA-MB-361,Pictilisib,Gemcitabine,0
HCC1569,Luminespib,Gemcitabine,0
COLO-824,MK-1775,SCH772984,0
HCC38,Gemcitabine,Pictilisib,0
KP-4,Galunisertib,Lapatinib,0
HT-115,Vinorelbine,BMS-754807,0
HuP-T3,Gemcitabine,Dasatinib,0
MDA-MB-157,Cisplatin,OSI-027,0
EFM-192A,MK-2206,PF-4708671,0
SW48,Taselisib,Linsitinib,0
PA-TU-8902,OSI-027,Ruxolitinib,0
HCC1428,Temozolomide,Olaparib,0
EFM-19,Temozolomide,Sapitinib,0
HCC1143,Linsitinib,RO-3306,0
PANC-02-03,Linsitinib,Galunisertib,0
MDA-MB-231,MK-2206,Docetaxel,0
CAMA-1,Trametinib,5-Fluorouracil,0
MRK-nu-1,Olaparib,Wee1 Inhibitor,0
SNU-C5,Camptothecin,AZD7762,0
SW1116,Dabrafenib,Palbociclib,0
LS-180,Olaparib,MK-2206,0
EFM-19,AZD7762,Taselisib,0
SNU-407,MK-2206,Trametinib,1
T47D,Luminespib,Sapitinib,0
HDQ-P1,Olaparib,Trametinib,0
CCK-81,Crizotinib,SB216763,0
SNU-C2B,Taselisib,Vinorelbine,0
BT-20,Sapitinib,Luminespib,0
MFM-223,PD173074,Linsitinib,0
HDQ-P1,Pictilisib,Gemcitabine,0
SW837,Vinorelbine,MK-2206,1
ZR-75-30,Pictilisib,Trametinib,0
SW620,MK-1775,Camptothecin,0
MDA-MB-453,Temozolomide,Sapitinib,0
PA-TU-8902,Oxaliplatin,Erlotinib,0
BT-20,Gemcitabine,PF-4708671,0
Hs-578-T,Olaparib,MK-2206,0
