cell,drug1_db,drug2_db,synergy
CAL-148,Luminespib,Olaparib,0
EVSA-T,Docetaxel,JQ1,0
LS-513,Camptothecin,SCH772984,0
HuP-T4,Oxaliplatin,OSI-027,0
HT-115,Navitoclax,Olaparib,0
CAL-51,Linsitinib,Navitoclax,0
HCC70,MK-2206,OSI-027,0
SW1116,Camptothecin,Navitoclax,0
DU-4475,Gemcitabine,PD173074,0
HCC1395,MK-2206,MK-1775,0
BT-20,Vorinostat,Axitinib,0
PANC-03-27,Paclitaxel,SCH772984,0
CAL-51,Taselisib,5-Fluorouracil,0
HT-29,Camptothecin,BMS-754807,0
SNU-81,SB216763,SB505124,0
AsPC-1,Lapatinib,Paclitaxel,0
MDA-MB-415,Linsitinib,Nilotinib,0
CAL-120,Trametinib,Luminespib,0
LS-123,AZD8055,MK-1775,0
MDA-MB-361,Axitinib,Crizotinib,0
EFM-192A,Pictilisib,Paclitaxel,0
HCC1187,MK-2206,Vorinostat,0
COLO-320-HSR,Navitoclax,SCH772984,0
MDA-MB-436,Axitinib,Uprosertib,0
CAL-148,Palbociclib,Wee1 Inhibitor,0
UACC-893,Gemcitabine,Pictilisib,0
Hs-578-T,Navitoclax,MK-2206,0
HCC2218,Bortezomib,Crizotinib,0
SU8686,Oxaliplatin,Dasatinib,0
MDA-MB-415,Olaparib,GSK269962A,0
CAL-148,Palbociclib,AZD8055,0
COLO-205,5-Fluorouracil,Sapitinib,0
MFM-223,Axitinib,Luminespib,0
KP-2,Galunisertib,Paclitaxel,0
T47D,Bortezomib,Alpelisib,0
HCC1954,MK-1775,Lapatinib,1
CAPAN-2,Linsitinib,Taselisib,0
COLO-205,Afatinib,Palbociclib,0
MDA-MB-453,Sapitinib,PF-4708671,0
LS-123,Dabrafenib,SB505124,0
HCC1954,Olaparib,Taselisib,0
JIMT-1,Axitinib,Venetoclax,0
MDA-MB-453,Luminespib,Vorinostat,0
DiFi,AZD7762,BMS-754807,0
SW48,SB505124,BMS-754807,0
HPAC,Galunisertib,OSI-027,0
DAN-G,Irinotecan,Cisplatin,0
JIMT-1,MK-1775,Pictilisib,0
PL4,Trametinib,OSI-027,0
MCF7,5-Fluorouracil,Navitoclax,0
MDA-MB-468,Crizotinib,Taselisib,0
MDA-MB-468,Crizotinib,Luminespib,0
EFM-192A,Gemcitabine,Alpelisib,0
MDA-MB-361,Axitinib,NU7441,0
RKO,Trametinib,Linsitinib,0
EVSA-T,Sapitinib,Camptothecin,0
CAL-120,Luminespib,Cisplatin,0
HuP-T3,Linsitinib,MK-2206,0
DU-4475,Sapitinib,SCH772984,0
CAL-120,Navitoclax,Crizotinib,1
HT-29,LGK974,SB505124,0
T47D,AZD7762,OSI-027,0
LS-123,Afatinib,Vinorelbine,0
SK-CO-1,Taselisib,Vinorelbine,0
HPAC,Dactolisib,MK-1775,0
SNU-1040,MK-2206,Sapitinib,1
BT-549,Sapitinib,Uprosertib,0
HCT-15,Afatinib,LGK974,0
HCC1187,Bortezomib,Crizotinib,0
HCC1954,Linsitinib,Palbociclib,0
HCC1599,OSI-027,Uprosertib,0
SW1463,Vinorelbine,Afatinib,0
KP-1N,Dasatinib,MK-1775,0
MDA-MB-361,Axitinib,Paclitaxel,0
EFM-192A,Pictilisib,Crizotinib,0
PSN1,AZD7762,Sorafenib,0
PANC-08-13,Galunisertib,Crizotinib,0
NCI-H508,SCH772984,Palbociclib,0
HuP-T4,5-Fluorouracil,Trametinib,0
HCC1143,AZD7762,Entinostat,0
MRK-nu-1,Sapitinib,Tozasertib,0
RCM-1,Navitoclax,AZD8055,0
UACC-893,Olaparib,Linsitinib,0
KP-1N,5-Fluorouracil,Linsitinib,0
KP-3,Gemcitabine,SCH772984,0
MDA-MB-175-VII,Docetaxel,Venetoclax,0
BT-549,OSI-027,Vorinostat,0
HCC1500,Crizotinib,MK-2206,0
HCC2157,Navitoclax,Gemcitabine,1
HCC2157,MK-2206,Olaparib,0
HCC1937,Pictilisib,GSK269962A,0
MRK-nu-1,Luminespib,Navitoclax,0
AU565,OSI-027,Sorafenib,0
MDA-MB-175-VII,Lapatinib,5-Fluorouracil,1
PA-TU-8988T,Crizotinib,Linsitinib,0
HuP-T4,Crizotinib,Palbociclib,0
SW48,Vinorelbine,AZD8055,0
Hs-766T,Oxaliplatin,OSI-027,0
KM12,MK-2206,Palbociclib,0
KP-3,Palbociclib,OSI-027,0
COLO-824,Sapitinib,BI-2536,0
PSN1,Linsitinib,Erlotinib,0
HCC2157,MK-1775,RO-3306,0
HCC1143,Taselisib,GSK269962A,0
CAL-148,AZD7762,Paclitaxel,0
HCC1937,5-Fluorouracil,Navitoclax,0
CAL-51,MK-1775,Alpelisib,0
AsPC-1,Olaparib,Irinotecan,0
SNU-81,SB216763,Sapitinib,0
SW48,SB216763,LGK974,0
AsPC-1,Lapatinib,Palbociclib,0
OCUB-M,AZD7762,Gemcitabine,1
COLO-824,Lapatinib,Gemcitabine,0
EVSA-T,Navitoclax,Paclitaxel,1
ZR-75-1,Bortezomib,GSK269962A,0
SNU-1040,SB505124,BMS-754807,0
HCC2998,Trametinib,AZD4547,0
SW1417,Sapitinib,SCH772984,0
LS-180,AZD7762,5-Fluorouracil,0
JIMT-1,Trametinib,Olaparib,0
MIA-PaCa-2,Linsitinib,Dasatinib,1
YAPC,MK-2206,Galunisertib,0
HCC1428,Lapatinib,Temozolomide,0
Hs-578-T,Cisplatin,Wee1 Inhibitor,0
ZR-75-1,Luminespib,Alisertib,0
NCI-H716,MK-2206,Afatinib,0
KP-1N,Trametinib,Taselisib,0
YAPC,Dasatinib,Navitoclax,0
MRK-nu-1,Linsitinib,Bortezomib,0
HCC1954,Sapitinib,Temozolomide,0
PANC-02-03,MK-1775,Dasatinib,0
HCC1428,Axitinib,Alpelisib,0
AsPC-1,5-Fluorouracil,Taselisib,0
C2BBe1,Afatinib,Dabrafenib,0
COLO-824,Palbociclib,SB216763,0
OCUB-M,Pictilisib,SB216763,0
MDA-MB-453,Luminespib,Alpelisib,0
MDA-MB-361,MK-2206,Olaparib,0
T47D,AZD7762,Trametinib,0
HCC1599,AZD7762,Sorafenib,0
HPAC,Palbociclib,LGK974,0
DiFi,AZD8055,Afatinib,0
MDA-MB-468,Lapatinib,Vorinostat,0
COLO-320-HSR,Crizotinib,SB216763,0
SW1990,5-Fluorouracil,Cisplatin,0
HCC1954,Palbociclib,PD173074,0
HCC1937,Axitinib,ZM447439,0
HCC1954,OSI-027,PD173074,0
GP5d,MK-2206,LGK974,0
PANC-02-03,Lapatinib,Linsitinib,1
ZR-75-30,MK-2206,Venetoclax,0
Hs-578-T,Trametinib,Ribociclib,0
SW1116,MK-2206,Sapitinib,0
MIA-PaCa-2,Crizotinib,Linsitinib,0
SU8686,OSI-027,Gemcitabine,0
HCC1500,Trametinib,Luminespib,0
OCUB-M,Crizotinib,JQ1,0
YAPC,Lapatinib,OSI-027,0
HCC1500,Axitinib,OSI-027,1
MDA-MB-231,Pictilisib,Sorafenib,0
HPAC,Cisplatin,Paclitaxel,0
BT-474,Gemcitabine,Taselisib,0
MZ1-PC,SCH772984,Erlotinib,0
EVSA-T,Palbociclib,RO-3306,0
LS-180,Vinorelbine,AZD4547,0
HPAC,OSI-027,Dactolisib,0
HCC1187,Bortezomib,Vorinostat,0
BT-549,Gemcitabine,GSK269962A,0
DU-4475,OSI-027,Uprosertib,1
HCC1428,Luminespib,JQ1,0
HCC1187,Crizotinib,SB216763,0
LS-513,AZD7762,Camptothecin,0
MDA-MB-453,Docetaxel,Luminespib,0
COLO-205,Dabrafenib,Sapitinib,1
ZR-75-30,AZD7762,PD173074,0
PANC-03-27,Navitoclax,Dasatinib,0
PA-TU-8902,Irinotecan,Palbociclib,0
BT-549,Trametinib,Axitinib,0
LoVo,Olaparib,Palbociclib,0
SNU-81,Afatinib,Taselisib,0
CAPAN-1,5-Fluorouracil,Linsitinib,0
HCC1395,Linsitinib,Taselisib,0
HuP-T3,Galunisertib,Oxaliplatin,0
CAL-85-1,Docetaxel,ZM447439,0
CAL-85-1,Sapitinib,Dabrafenib,0
BT-20,Bortezomib,5-Fluorouracil,0
KM12,LGK974,Linsitinib,0
SW837,Vinorelbine,MK-1775,0
KM12,AZD7762,MK-2206,0
PANC-03-27,Dasatinib,5-Fluorouracil,0
CFPAC-1,Navitoclax,MK-2206,0
HCC2157,Trametinib,Luminespib,0
AU565,Linsitinib,MK-1775,0
HuP-T4,LGK974,Paclitaxel,0
COLO-678,Olaparib,Crizotinib,0
HCC1428,Taselisib,Venetoclax,1
MDA-MB-436,Temozolomide,KU-55933,0
UACC-893,Lapatinib,KU-55933,0
MDA-MB-468,Navitoclax,Tozasertib,1
MDA-MB-175-VII,Pictilisib,Axitinib,0
MDA-MB-468,Palbociclib,Camptothecin,0
PANC-03-27,Lapatinib,Gemcitabine,0
OCUB-M,Axitinib,Luminespib,0
HCC1599,Linsitinib,Wee1 Inhibitor,0
EFM-192A,Gemcitabine,Docetaxel,0
DU-4475,Bortezomib,Taselisib,0
HuP-T3,Ruxolitinib,Oxaliplatin,0
LS-123,AZD8055,Afatinib,0
HCC2157,Temozolomide,Pictilisib,0
KP-1N,Oxaliplatin,Galunisertib,0
MIA-PaCa-2,Paclitaxel,5-Fluorouracil,0
EVSA-T,Trametinib,Nilotinib,0
DU-4475,Bortezomib,MK-2206,0
HCC1428,Vorinostat,AZD8055,1
AsPC-1,Gemcitabine,Ruxolitinib,0
MDA-MB-415,AZD7762,Vorinostat,0
HCC1500,Taselisib,ZM447439,0
HCC2998,Olaparib,Camptothecin,0
SW48,MK-1775,Taselisib,0
COLO-205,Taselisib,SCH772984,0
HCC2998,AZD4547,AZD8055,0
HCC2157,Olaparib,Afatinib,0
CAL-85-1,AZD7762,Sapitinib,0
NCI-H747,SB216763,BMS-754807,0
HuP-T3,OSI-027,LGK974,0
CaR-1,Palbociclib,Trametinib,0
Hs-578-T,MK-1775,Afatinib,0
UACC-893,Temozolomide,JQ1,0
SNU-407,SCH772984,Oxaliplatin,0
T47D,Olaparib,RO-3306,0
MCF7,Sapitinib,Luminespib,0
SNU-81,Afatinib,Navitoclax,0
GP5d,SB505124,Camptothecin,0
DAN-G,MK-1775,Dasatinib,1
Hs-578-T,Luminespib,GSK269962A,0
CAL-51,Palbociclib,JQ1,0
LoVo,Crizotinib,SCH772984,0
DAN-G,Palbociclib,Dasatinib,1
OCUB-M,Luminespib,Nilotinib,0
CAMA-1,Axitinib,PF-4708671,0
HCC1937,Navitoclax,Doramapimod,0
HCC1419,Temozolomide,Dabrafenib,0
EVSA-T,Luminespib,AZD8055,0
HCT-116,Sapitinib,MK-1775,0
UACC-812,Navitoclax,Crizotinib,0
HCC1500,Linsitinib,Pictilisib,0
HCC1395,Palbociclib,Camptothecin,0
CCK-81,Camptothecin,Vinorelbine,0
NCI-H508,Navitoclax,Olaparib,0
COLO-205,Navitoclax,Camptothecin,0
MDA-MB-330,Pictilisib,Crizotinib,0
HT55,Camptothecin,Crizotinib,0
HuP-T3,Olaparib,Dactolisib,0
KP-4,LGK974,Gemcitabine,0
KP-3,Dactolisib,OSI-027,0
MCF7,MK-1775,Temozolomide,0
KP-2,Cisplatin,AZD7762,0
HCC1569,Luminespib,Lapatinib,0
MDA-MB-330,Navitoclax,Trametinib,0
MDA-MB-415,Pictilisib,Olaparib,0
EFM-192A,Sapitinib,Dabrafenib,0
PANC-02-03,Dasatinib,Palbociclib,0
CAMA-1,PD173074,Vorinostat,0
MDA-MB-468,Gemcitabine,Vorinostat,0
PANC-08-13,Olaparib,Ruxolitinib,0
PANC-04-03,Galunisertib,Dasatinib,0
OCUB-M,MK-2206,Lapatinib,1
HCC38,Trametinib,Palbociclib,0
SNU-C2B,Camptothecin,Navitoclax,0
C2BBe1,AZD7762,Sapitinib,0
CAL-51,Luminespib,Alisertib,0
SW1463,Crizotinib,Taselisib,0
SNU-C2B,Afatinib,Linsitinib,0
HCC1419,Sapitinib,GSK269962A,0
HT-29,Navitoclax,Taselisib,0
SNU-407,SB216763,Linsitinib,0
HCC1143,Temozolomide,Dabrafenib,0
PA-TU-8902,Navitoclax,Dasatinib,1
HCC1419,Gemcitabine,Nilotinib,0
BT-549,Palbociclib,KU-55933,0
CAL-148,5-Fluorouracil,Gemcitabine,0
BT-20,MK-1775,Gemcitabine,0
HCC1143,Crizotinib,OSI-027,0
HT-115,Trametinib,SB216763,0
MDA-MB-436,Temozolomide,AZD8055,0
CFPAC-1,Cisplatin,LGK974,0
MDA-MB-361,PD173074,ZM447439,0
NCI-H747,Afatinib,Oxaliplatin,0
SW948,Dabrafenib,SB216763,0
KP-3,MK-1775,AZD7762,1
SNU-175,Oxaliplatin,AZD8055,0
BT-474,MK-1775,AZD6482,0
HPAC,Irinotecan,Taselisib,0
SW48,MK-2206,Olaparib,0
SW948,Navitoclax,Crizotinib,0
CL-11,AZD8055,Palbociclib,0
CAL-148,PD173074,KU-55933,0
MDA-MB-330,Docetaxel,AZD7762,0
SNU-407,AZD7762,Trametinib,0
PA-TU-8988T,Lapatinib,Paclitaxel,0
Hs-578-T,OSI-027,Palbociclib,0
EFM-19,Temozolomide,SB216763,0
JIMT-1,Sapitinib,MK-1775,0
OCUB-M,Olaparib,RO-3306,0
OCUB-M,Lapatinib,RO-3306,0
LS-180,MK-2206,AZD4547,1
KP-3,Olaparib,Linsitinib,0
HCC1954,Palbociclib,Nilotinib,0
PANC-08-13,Galunisertib,MK-2206,0
HCC2218,Trametinib,OSI-027,0
HCC2218,Temozolomide,Docetaxel,0
MDST8,Linsitinib,AZD4547,0
SNU-C5,5-Fluorouracil,AZD7762,0
PANC-08-13,Cisplatin,Gemcitabine,0
AsPC-1,Lapatinib,Taselisib,0
MDA-MB-468,Navitoclax,Doramapimod,0
CAL-148,Bortezomib,Navitoclax,0
CAL-51,Axitinib,Cisplatin,0
MZ1-PC,Olaparib,Galunisertib,0
MDA-MB-361,OSI-027,PD173074,0
SW1417,Vinorelbine,SB505124,0
COLO-205,Olaparib,MK-1775,0
LS-411N,Dabrafenib,Linsitinib,1
OCUB-M,Temozolomide,Cisplatin,0
HuP-T4,AZD7762,Taselisib,0
COLO-320-HSR,SB505124,AZD8055,0
HCC1569,Luminespib,JQ1,0
MDST8,Olaparib,Afatinib,0
MDA-MB-415,5-Fluorouracil,JQ1,0
SW620,SB216763,SCH772984,0
HCC1187,Bortezomib,Taselisib,0
NCI-H747,AZD8055,Vinorelbine,0
MDA-MB-330,Crizotinib,Vorinostat,0
DiFi,Oxaliplatin,AZD7762,0
DU-4475,Docetaxel,Afatinib,0
ZR-75-30,Luminespib,Navitoclax,0
MFM-223,Temozolomide,Gemcitabine,0
PANC-08-13,Irinotecan,Cisplatin,0
MDA-MB-415,5-Fluorouracil,Gemcitabine,0
MRK-nu-1,Gemcitabine,Palbociclib,0
KP-4,LGK974,Linsitinib,0
CAL-85-1,PD173074,Dabrafenib,0
CAL-85-1,Bortezomib,SB216763,0
UACC-893,Palbociclib,Trametinib,0
Hs-578-T,Bortezomib,Trametinib,0
HCC1187,Temozolomide,Navitoclax,0
MDA-MB-361,AZD7762,Paclitaxel,0
MDA-MB-453,Temozolomide,Venetoclax,0
EVSA-T,Sapitinib,5-Fluorouracil,0
HCC1419,Bortezomib,Dabrafenib,0
SW48,Vinorelbine,BMS-754807,0
MDA-MB-453,Trametinib,Olaparib,0
CAL-148,Crizotinib,Palbociclib,0
SK-CO-1,Dabrafenib,AZD4547,0
HCC1954,MK-1775,BI-2536,0
MDA-MB-175-VII,Gemcitabine,Alpelisib,0
JIMT-1,Trametinib,ZM447439,0
T47D,5-Fluorouracil,Cisplatin,0
HCC1143,Docetaxel,Axitinib,0
MCF7,Bortezomib,GSK269962A,0
HCC1937,MK-1775,GSK269962A,0
KM12,AZD8055,Crizotinib,0
HCC1500,Palbociclib,Tozasertib,0
CAL-85-1,Taselisib,Docetaxel,0
HCC1395,MK-2206,Paclitaxel,0
LS-123,Sapitinib,AZD4547,0
HPAC,Gemcitabine,AZD7762,1
BT-549,Temozolomide,Trametinib,0
CAL-120,Trametinib,Ribociclib,0
T47D,Taselisib,ZM447439,0
MDA-MB-231,Palbociclib,Bortezomib,0
HDQ-P1,Trametinib,Alisertib,0
SU8686,Linsitinib,Navitoclax,0
HCC1569,Navitoclax,SCH772984,0
HCC1419,Olaparib,SCH772984,0
T47D,Vorinostat,Axitinib,0
DU-4475,5-Fluorouracil,Olaparib,0
RKO,SCH772984,Crizotinib,1
CW-2,BMS-754807,Oxaliplatin,0
EFM-192A,MK-1775,Crizotinib,0
PANC-04-03,5-Fluorouracil,AZD7762,1
SNU-407,Dabrafenib,Sapitinib,0
KP-3,Linsitinib,MK-2206,0
C2BBe1,MK-1775,Crizotinib,0
HCC1500,Bortezomib,Gemcitabine,0
Hs-578-T,Vorinostat,Afatinib,0
SU8686,Oxaliplatin,Trametinib,0
CAMA-1,5-Fluorouracil,Camptothecin,0
BT-474,Palbociclib,Camptothecin,0
RKO,SB505124,AZD8055,0
T47D,Temozolomide,Navitoclax,0
DU-4475,PD173074,Sorafenib,0
HCC38,Docetaxel,Venetoclax,0
CAL-51,Axitinib,JQ1,1
HCC2218,Gemcitabine,Dabrafenib,0
OCUB-M,Navitoclax,Temozolomide,0
HCT-15,Linsitinib,MK-1775,0
UACC-812,Sapitinib,Navitoclax,0
HCC1419,Pictilisib,Venetoclax,0
KP-2,5-Fluorouracil,Trametinib,0
BT-474,Palbociclib,Pictilisib,0
HCC1428,Lapatinib,Entinostat,0
GP5d,Vinorelbine,Navitoclax,0
HCC1500,Pictilisib,Camptothecin,0
HCT-116,Linsitinib,LGK974,0
MDA-MB-436,PD173074,Uprosertib,0
MCF7,Taselisib,Temozolomide,0
MDA-MB-361,5-Fluorouracil,Axitinib,0
DAN-G,Gemcitabine,Lapatinib,0
SW1463,AZD7762,MK-2206,0
HCC1187,Cisplatin,Luminespib,0
Hs-766T,5-Fluorouracil,Gemcitabine,0
PA-TU-8902,5-Fluorouracil,Trametinib,0
HCC1143,Crizotinib,5-Fluorouracil,0
RCM-1,Camptothecin,Navitoclax,0
UACC-893,MK-2206,Sorafenib,0
HCC1143,Sapitinib,Camptothecin,0
AsPC-1,Galunisertib,Dasatinib,0
LoVo,Vinorelbine,AZD8055,0
HCC1806,Linsitinib,Crizotinib,0
HCT-15,Oxaliplatin,AZD8055,0
SK-CO-1,BMS-754807,MK-1775,0
HCC1428,PD173074,Linsitinib,0
HCC1569,MK-1775,Alpelisib,0
SW837,Olaparib,Palbociclib,0
COLO-824,Taselisib,Nilotinib,0
AU565,Gemcitabine,Alpelisib,0
MDA-MB-330,Bortezomib,Taselisib,0
NCI-H747,Navitoclax,Vinorelbine,1
SK-CO-1,Olaparib,Oxaliplatin,0
HCC1599,Docetaxel,ZM447439,0
HCC1419,Vorinostat,SB216763,0
SW1417,SCH772984,Navitoclax,0
MDA-MB-231,Trametinib,Uprosertib,0
UACC-893,Linsitinib,GSK269962A,0
SNU-1040,Olaparib,AZD8055,0
UACC-812,Bortezomib,Vorinostat,0
SW1463,LGK974,Taselisib,0
CAPAN-2,Trametinib,Taselisib,0
LS-180,BMS-754807,Dabrafenib,0
HCC38,Axitinib,PD173074,0
SNU-407,Olaparib,5-Fluorouracil,0
DU-4475,AZD7762,Sapitinib,0
HCC1395,Sapitinib,Axitinib,0
MDA-MB-175-VII,AZD7762,Trametinib,0
HCC1599,Luminespib,Navitoclax,0
CAMA-1,Cisplatin,Lapatinib,0
UACC-812,Gemcitabine,Docetaxel,0
PANC-03-27,Gemcitabine,SCH772984,0
SNU-81,Camptothecin,Sapitinib,0
BT-483,5-Fluorouracil,Trametinib,0
MIA-PaCa-2,Oxaliplatin,Paclitaxel,0
HCC70,PD173074,KU-55933,0
HCC70,Palbociclib,GSK269962A,0
Hs-766T,OSI-027,Sorafenib,0
HCC1395,Bortezomib,Pictilisib,0
T84,5-Fluorouracil,Linsitinib,0
EFM-19,Gemcitabine,Crizotinib,0
HCC1143,Navitoclax,Camptothecin,0
MDA-MB-453,Temozolomide,Uprosertib,0
HDQ-P1,OSI-027,KU-55933,0
CAMA-1,PD173074,Palbociclib,0
LS-123,SCH772984,Palbociclib,0
HCC1937,Trametinib,Luminespib,0
EVSA-T,Cisplatin,Palbociclib,0
BT-549,MK-2206,PD173074,0
HCC1419,OSI-027,Linsitinib,0
CAPAN-1,SCH772984,Erlotinib,0
HCC38,MK-1775,Afatinib,0
EFM-19,Bortezomib,Taselisib,0
YAPC,AZD7762,Linsitinib,0
NCI-H747,Sapitinib,Dabrafenib,0
Hs-766T,Navitoclax,MK-2206,1
MDA-MB-468,Crizotinib,Bortezomib,0
COLO-824,5-Fluorouracil,Trametinib,0
BT-474,PD173074,MK-1775,0
HT-29,Vinorelbine,5-Fluorouracil,0
PANC-03-27,Gemcitabine,Linsitinib,0
SW620,Olaparib,SCH772984,0
HPAC,Dactolisib,Oxaliplatin,0
HCC1428,PD173074,Gemcitabine,0
HCC70,Sapitinib,Olaparib,0
ZR-75-30,Trametinib,Navitoclax,0
UACC-812,Navitoclax,Taselisib,1
CAL-51,Sapitinib,AZD8055,0
NCI-H747,MK-2206,Afatinib,0
EFM-192A,Pictilisib,Sorafenib,0
ZR-75-1,Temozolomide,ZM447439,0
MDA-MB-175-VII,Olaparib,5-Fluorouracil,0
Hs-578-T,Linsitinib,Bortezomib,0
GP5d,Palbociclib,Camptothecin,0
HCC1143,Taselisib,JQ1,0
HT-29,Camptothecin,SB505124,0
KM12,SB216763,Palbociclib,0
BT-20,Docetaxel,Trametinib,0
EFM-192A,Palbociclib,Alpelisib,0
CFPAC-1,SCH772984,Galunisertib,0
MDA-MB-231,Pictilisib,Axitinib,0
CAL-51,MK-1775,NU7441,0
EFM-19,AZD7762,BI-2536,0
MDA-MB-330,Temozolomide,Cisplatin,0
RKO,AZD4547,Palbociclib,0
BT-474,Axitinib,Cisplatin,0
LoVo,LGK974,SCH772984,0
CAL-85-1,Gemcitabine,Linsitinib,0
BxPC-3,Erlotinib,Dactolisib,0
HuP-T4,Erlotinib,Cisplatin,0
HT-115,Taselisib,SB216763,0
HT-29,5-Fluorouracil,SB505124,0
MDA-MB-415,AZD7762,Venetoclax,0
JIMT-1,OSI-027,Vorinostat,1
COLO-205,Olaparib,Oxaliplatin,0
MDA-MB-361,Sapitinib,MK-1775,0
MDA-MB-157,AZD7762,Alpelisib,0
MRK-nu-1,Luminespib,Trametinib,0
HCC1419,MK-1775,BI-2536,0
SW1990,Ruxolitinib,5-Fluorouracil,0
DU-4475,Palbociclib,Ribociclib,0
HCC1569,Docetaxel,Vorinostat,0
NCI-H508,Camptothecin,BMS-754807,0
SW48,Palbociclib,BMS-754807,0
HPAC,MK-2206,Lapatinib,0
SUIT-2,LGK974,Lapatinib,0
MDA-MB-157,Docetaxel,Uprosertib,0
SNU-175,LGK974,Taselisib,0
SNU-407,5-Fluorouracil,Trametinib,0
Hs-766T,Ruxolitinib,Navitoclax,0
HCC2218,Gemcitabine,RO-3306,0
HCT-15,SB505124,Taselisib,0
SNU-175,BMS-754807,Camptothecin,0
HDQ-P1,5-Fluorouracil,Tozasertib,0
T47D,Axitinib,Luminespib,0
HCC202,Gemcitabine,AZD7762,0
BT-549,Bortezomib,Navitoclax,0
UACC-893,OSI-027,Sapitinib,0
KP-2,Crizotinib,Palbociclib,0
BxPC-3,OSI-027,Ruxolitinib,0
LS-180,Oxaliplatin,Navitoclax,0
SU8686,OSI-027,Galunisertib,0
T84,Taselisib,5-Fluorouracil,0
HCC1806,Temozolomide,KU-55933,0
Hs-578-T,Crizotinib,Palbociclib,0
MDA-MB-330,Pictilisib,Nilotinib,1
Hs-578-T,Luminespib,AZD8055,0
SW1417,Camptothecin,Navitoclax,0
Hs-578-T,Sapitinib,AZD6482,0
CAL-85-1,Linsitinib,MK-2206,1
HCC1569,Linsitinib,5-Fluorouracil,0
KP-4,Dasatinib,Irinotecan,0
OCUB-M,Taselisib,Nilotinib,0
BT-20,Navitoclax,Luminespib,0
HCC1569,Linsitinib,Pictilisib,0
UACC-893,Axitinib,Linsitinib,0
HCT-116,AZD8055,Afatinib,0
PANC-08-13,Gemcitabine,Lapatinib,0
MDA-MB-436,OSI-027,Entinostat,0
SNU-81,LGK974,Trametinib,0
RKO,Oxaliplatin,BMS-754807,0
OCUB-M,Trametinib,Olaparib,0
MDST8,AZD7762,MK-2206,0
HCC1806,Taselisib,RO-3306,0
SUIT-2,Navitoclax,Sorafenib,0
GP5d,BMS-754807,MK-1775,0
EFM-19,Temozolomide,Docetaxel,0
SW1417,Camptothecin,Linsitinib,0
HT-115,Vinorelbine,Olaparib,0
SUIT-2,Gemcitabine,Palbociclib,0
LS-513,Dabrafenib,MK-2206,0
BT-474,PD173074,MK-2206,0
ZR-75-1,MK-1775,Bortezomib,0
PANC-02-03,Irinotecan,AZD7762,1
HuP-T4,OSI-027,LGK974,0
NCI-H716,Crizotinib,MK-1775,0
MDA-MB-453,Axitinib,Nilotinib,0
NCI-H508,AZD7762,Camptothecin,0
HCC1937,Pictilisib,Temozolomide,0
LS-180,Afatinib,Olaparib,0
MDA-MB-453,MK-1775,Camptothecin,0
HCC1187,Temozolomide,Alpelisib,0
SNU-C1,Linsitinib,AZD4547,0
MDA-MB-361,MK-1775,RO-3306,0
Hs-766T,SCH772984,Sorafenib,0
T47D,Linsitinib,Uprosertib,0
CAL-85-1,Axitinib,Uprosertib,0
NCI-H716,SB216763,MK-1775,0
DAN-G,Gemcitabine,Oxaliplatin,0
T47D,Bortezomib,Luminespib,0
KP-1N,Dactolisib,LGK974,0
BT-20,Olaparib,Bortezomib,0
BT-474,Lapatinib,Paclitaxel,0
HuP-T4,Trametinib,Galunisertib,0
CAL-51,Lapatinib,Uprosertib,0
HCC1569,Crizotinib,Tozasertib,0
DAN-G,Gemcitabine,Taselisib,0
OCUB-M,MK-1775,Doramapimod,0
AU565,Crizotinib,MK-1775,0
CAMA-1,PD173074,RO-3306,0
YAPC,Crizotinib,SCH772984,0
HCC2157,Navitoclax,Sapitinib,1
CAMA-1,Axitinib,NU7441,0
BT-20,Sapitinib,Wee1 Inhibitor,0
SW48,BMS-754807,Palbociclib,0
SU8686,LGK974,Trametinib,0
SNU-C2B,Palbociclib,Oxaliplatin,0
SK-CO-1,Crizotinib,MK-1775,0
Hs-578-T,Crizotinib,Sapitinib,0
PANC-10-05,Ruxolitinib,Galunisertib,0
HCC1806,Linsitinib,MK-2206,0
PANC-04-03,Dactolisib,Dasatinib,0
HCC1143,Pictilisib,OSI-027,0
CAL-51,Palbociclib,GSK269962A,0
MDA-MB-175-VII,Taselisib,JQ1,0
DU-4475,AZD7762,Docetaxel,0
SNU-407,Linsitinib,BMS-754807,0
MCF7,Vorinostat,Sorafenib,0
UACC-893,Luminespib,RO-3306,0
MDA-MB-231,Axitinib,Navitoclax,0
COLO-824,Trametinib,SB216763,0
CAL-148,Taselisib,Nilotinib,1
HCC70,Olaparib,NU7441,0
LS-411N,Crizotinib,Oxaliplatin,0
SW1463,Taselisib,Oxaliplatin,0
CAPAN-2,Gemcitabine,Crizotinib,0
DU-4475,Luminespib,KU-55933,0
MDA-MB-231,Vorinostat,Doramapimod,0
MDA-MB-175-VII,Temozolomide,5-Fluorouracil,0
BT-483,Navitoclax,Crizotinib,0
NCI-H508,Sapitinib,Vinorelbine,0
HCC1419,Taselisib,Docetaxel,0
T47D,Axitinib,OSI-027,0
SW837,Dabrafenib,SB216763,0
BT-549,MK-1775,Temozolomide,0
KP-2,AZD7762,Sorafenib,0
ZR-75-1,AZD7762,AZD6482,0
BT-20,Crizotinib,Afatinib,0
MDA-MB-175-VII,MK-1775,MK-2206,0
SNU-C2B,Dabrafenib,AZD7762,0
