cell,drug1_db,drug2_db,synergy
HDQ-P1,Lapatinib,Axitinib,0
PA-TU-8902,Olaparib,AZD7762,0
HCC1395,Vorinostat,5-Fluorouracil,0
JIMT-1,Taselisib,Uprosertib,0
ZR-75-1,Taselisib,Doramapimod,0
MDA-MB-468,AZD7762,Axitinib,0
MDA-MB-436,Axitinib,Pictilisib,0
HT-29,Navitoclax,AZD4547,0
HCC2998,AZD7762,Palbociclib,0
OCUB-M,MK-2206,PD173074,0
PA-TU-8902,Dasatinib,Ruxolitinib,0
COLO-205,Crizotinib,Palbociclib,0
HCC1419,Luminespib,Alisertib,0
CAL-148,Olaparib,Axitinib,0
MDA-MB-415,Lapatinib,Navitoclax,0
Hs-578-T,MK-1775,Dabrafenib,0
HCC38,Bortezomib,Uprosertib,1
CAL-51,Palbociclib,Ribociclib,0
CAL-120,Cisplatin,Lapatinib,1
EFM-19,5-Fluorouracil,Vorinostat,0
CAL-148,Luminespib,Uprosertib,0
HCC2998,Afatinib,SCH772984,0
HCC1937,Olaparib,MK-2206,0
LS-513,SB216763,Vinorelbine,0
CaR-1,Vinorelbine,AZD8055,0
HT55,Camptothecin,SB216763,0
SNU-81,Linsitinib,BMS-754807,0
SNU-81,Vinorelbine,SB505124,0
UACC-893,Docetaxel,PF-4708671,0
HCC1395,OSI-027,AZD6482,0
T47D,MK-1775,BI-2536,0
ZR-75-1,PD173074,Taselisib,0
HDQ-P1,Crizotinib,MK-2206,0
EFM-19,Olaparib,OSI-027,0
GP5d,Olaparib,SCH772984,0
AU565,Crizotinib,AZD7762,0
MDA-MB-175-VII,PD173074,GSK269962A,0
SNU-C2B,5-Fluorouracil,Taselisib,0
EFM-192A,AZD7762,NU7441,0
CAL-85-1,Temozolomide,Luminespib,0
AsPC-1,Ruxolitinib,Sorafenib,0
SUIT-2,Dasatinib,Gemcitabine,0
ZR-75-30,Navitoclax,Axitinib,0
MDA-MB-436,Linsitinib,Temozolomide,0
CL-11,MK-2206,SB216763,0
HCC2218,MK-2206,Venetoclax,0
LoVo,AZD8055,LGK974,0
HCC1569,Linsitinib,OSI-027,0
HCC1419,Lapatinib,Axitinib,0
HCC1187,Gemcitabine,JQ1,0
HCC1143,Sapitinib,Crizotinib,0
CaR-1,MK-2206,Sapitinib,1
CAPAN-1,Lapatinib,Dasatinib,0
PANC-04-03,Palbociclib,MK-1775,0
NCI-H508,Dabrafenib,AZD8055,0
CAL-148,Luminespib,Trametinib,0
HT55,SB216763,Taselisib,0
SUIT-2,Navitoclax,Gemcitabine,0
SNU-1040,Palbociclib,Camptothecin,0
SW1417,Palbociclib,Dabrafenib,0
DU-4475,Cisplatin,Paclitaxel,0
EFM-192A,MK-1775,Axitinib,0
T47D,Olaparib,PD173074,0
HCC70,Bortezomib,Olaparib,0
SW1990,MK-1775,Galunisertib,0
HCC1937,Sapitinib,Paclitaxel,0
CL-11,Sapitinib,Oxaliplatin,0
ZR-75-1,Linsitinib,Crizotinib,0
HCC1187,Lapatinib,AZD7762,0
CAPAN-2,Cisplatin,Palbociclib,0
KP-1N,Galunisertib,Dasatinib,0
BT-549,OSI-027,Olaparib,0
HCC1954,Gemcitabine,Taselisib,0
HCC1395,Temozolomide,Crizotinib,0
BT-474,Vorinostat,Linsitinib,0
SW837,Trametinib,LGK974,0
HPAC,Linsitinib,SCH772984,1
HCC70,5-Fluorouracil,Paclitaxel,0
HDQ-P1,Bortezomib,GSK269962A,0
SU8686,MK-1775,Navitoclax,0
HCC70,Vorinostat,PD173074,0
HCC1187,Olaparib,JQ1,0
SW48,SCH772984,5-Fluorouracil,0
HCC1395,Lapatinib,Bortezomib,0
KM12,BMS-754807,Vinorelbine,0
BT-483,Vorinostat,Paclitaxel,0
SW948,SB505124,Camptothecin,0
HCC1143,5-Fluorouracil,Crizotinib,0
YAPC,Dactolisib,MK-1775,0
MDA-MB-231,Navitoclax,Lapatinib,0
CL-11,Taselisib,5-Fluorouracil,0
LS-411N,Sapitinib,SCH772984,0
HCC2998,Palbociclib,Vinorelbine,0
T47D,Crizotinib,Bortezomib,0
HCC1937,Luminespib,Lapatinib,0
CAL-148,Taselisib,Venetoclax,0
HCC1419,Docetaxel,Gemcitabine,0
ZR-75-1,AZD7762,Wee1 Inhibitor,0
HCC38,Gemcitabine,Pictilisib,0
HT-29,Trametinib,Navitoclax,1
BT-20,Bortezomib,Entinostat,0
EFM-192A,Gemcitabine,Nilotinib,0
ZR-75-1,Lapatinib,Vorinostat,0
SNU-407,SCH772984,Dabrafenib,0
CAL-120,Olaparib,GSK269962A,0
ZR-75-30,Palbociclib,Trametinib,0
HCC38,Vorinostat,Doramapimod,0
HCC1395,Gemcitabine,OSI-027,0
SW948,Taselisib,Vinorelbine,0
NCI-H508,AZD7762,5-Fluorouracil,0
MDA-MB-361,Vorinostat,Paclitaxel,0
HCC1599,Bortezomib,Crizotinib,0
HCC70,Lapatinib,Taselisib,0
HDQ-P1,Cisplatin,OSI-027,0
COLO-824,Taselisib,Ribociclib,0
EFM-19,Docetaxel,Olaparib,0
HDQ-P1,AZD7762,Uprosertib,0
MDA-MB-231,Linsitinib,Tozasertib,0
Hs-766T,Sorafenib,Erlotinib,0
MCF7,Linsitinib,Doramapimod,0
CAL-148,Axitinib,Wee1 Inhibitor,0
MDA-MB-157,MK-1775,Lapatinib,1
HCC1395,MK-2206,Axitinib,0
KP-3,Palbociclib,AZD7762,0
MRK-nu-1,MK-1775,AZD8055,0
CL-11,SB505124,SB216763,0
T47D,Crizotinib,Lapatinib,0
MDA-MB-231,PD173074,Paclitaxel,0
LS-123,Sapitinib,Crizotinib,0
MCF7,Docetaxel,ZM447439,0
UACC-893,Pictilisib,Bortezomib,0
AU565,Crizotinib,Docetaxel,0
MDA-MB-468,PD173074,Sapitinib,0
PANC-03-27,Ruxolitinib,Sorafenib,0
OCUB-M,Cisplatin,MK-2206,0
MRK-nu-1,PD173074,Paclitaxel,0
HCC1187,Cisplatin,Olaparib,0
HuP-T3,MK-1775,MK-2206,0
HCC1599,Bortezomib,OSI-027,0
CAL-51,Navitoclax,Sorafenib,0
HCC1187,Cisplatin,Palbociclib,0
LS-411N,AZD7762,BMS-754807,0
CAMA-1,Temozolomide,Camptothecin,0
MDA-MB-231,Axitinib,Ribociclib,0
T84,Palbociclib,Dabrafenib,0
UACC-893,OSI-027,Ribociclib,0
MRK-nu-1,Gemcitabine,SB216763,0
LS-180,AZD8055,LGK974,0
NCI-H508,SB505124,Sapitinib,0
UACC-812,Navitoclax,MK-2206,1
HDQ-P1,Cisplatin,Doramapimod,0
AsPC-1,Navitoclax,Olaparib,0
BT-20,Palbociclib,SB216763,0
CAL-120,Taselisib,RO-3306,0
HCC1428,MK-1775,Olaparib,1
HT-115,SCH772984,Camptothecin,0
HCC2157,Vorinostat,BI-2536,0
HCC2998,5-Fluorouracil,SB505124,0
PA-TU-8902,LGK974,MK-1775,0
SNU-1040,AZD7762,BMS-754807,0
YAPC,OSI-027,Paclitaxel,0
NCI-H716,AZD4547,Vinorelbine,0
SNU-C1,Camptothecin,Navitoclax,0
COLO-205,Palbociclib,5-Fluorouracil,0
RCM-1,Crizotinib,Olaparib,0
LS-513,5-Fluorouracil,AZD4547,0
HCC1187,Bortezomib,Tozasertib,0
OCUB-M,Vorinostat,Taselisib,0
HCC2157,Bortezomib,Gemcitabine,0
SW1116,SB505124,MK-2206,0
NCI-H747,Oxaliplatin,MK-2206,0
CFPAC-1,Cisplatin,Crizotinib,0
T47D,Navitoclax,MK-2206,0
SW1463,Olaparib,5-Fluorouracil,0
MDA-MB-231,Luminespib,Doramapimod,0
PA-TU-8902,MK-1775,Trametinib,0
CW-2,Olaparib,SB216763,0
HCC1569,Cisplatin,Crizotinib,0
SW620,Camptothecin,Linsitinib,0
MDA-MB-175-VII,Sapitinib,Linsitinib,1
KP-1N,Paclitaxel,Oxaliplatin,0
HCC1500,OSI-027,GSK269962A,0
AsPC-1,Paclitaxel,Erlotinib,0
CAL-51,Luminespib,Axitinib,0
HCC1954,Axitinib,Entinostat,0
CAPAN-2,Lapatinib,Palbociclib,0
AsPC-1,Palbociclib,Taselisib,0
CFPAC-1,Erlotinib,Trametinib,0
CAPAN-1,Trametinib,MK-1775,0
MRK-nu-1,Axitinib,Alpelisib,1
BxPC-3,Paclitaxel,Olaparib,0
ZR-75-30,Trametinib,Cisplatin,0
SW1990,Navitoclax,AZD7762,0
MDA-MB-361,Bortezomib,Sapitinib,0
HCC1419,Lapatinib,Temozolomide,0
BT-20,Docetaxel,Gemcitabine,0
Hs-766T,Galunisertib,OSI-027,0
T47D,Crizotinib,Trametinib,0
KM12,AZD8055,AZD4547,0
SNU-C1,Oxaliplatin,Trametinib,0
HCC1143,Palbociclib,Luminespib,0
JIMT-1,Lapatinib,Ribociclib,0
MDA-MB-330,Trametinib,Paclitaxel,0
CAMA-1,Cisplatin,Tozasertib,0
SNU-C5,Navitoclax,Afatinib,0
COLO-205,AZD7762,AZD4547,0
KP-4,Dasatinib,MK-2206,0
LS-411N,5-Fluorouracil,MK-1775,0
COLO-824,Vorinostat,Entinostat,0
MFM-223,Palbociclib,Alpelisib,0
AU565,Taselisib,MK-1775,0
MDA-MB-415,Trametinib,SCH772984,0
T84,AZD8055,Vinorelbine,0
HT55,Oxaliplatin,5-Fluorouracil,0
HCC1599,Docetaxel,Dabrafenib,0
MDA-MB-453,Luminespib,Venetoclax,0
COLO-678,Trametinib,Taselisib,0
BT-483,MK-2206,PF-4708671,0
MDA-MB-436,AZD7762,JQ1,0
CAL-148,Axitinib,Nilotinib,0
CAPAN-2,Dasatinib,Galunisertib,0
HCC38,MK-2206,PF-4708671,0
LS-180,MK-2206,Oxaliplatin,0
KM12,Olaparib,AZD7762,0
MDA-MB-175-VII,Sapitinib,Uprosertib,0
MDA-MB-468,Vorinostat,Sapitinib,0
ZR-75-1,Taselisib,Axitinib,0
CAL-85-1,MK-1775,MK-2206,0
SNU-175,AZD8055,Vinorelbine,0
NCI-H508,Afatinib,AZD4547,0
DU-4475,OSI-027,Sorafenib,0
HCT-15,Camptothecin,Oxaliplatin,0
AU565,PD173074,5-Fluorouracil,0
C2BBe1,AZD4547,Crizotinib,0
MZ1-PC,Lapatinib,Sorafenib,0
MDA-MB-436,PD173074,Bortezomib,0
HCC1569,MK-2206,ZM447439,0
HCC1569,OSI-027,Nilotinib,0
T47D,Temozolomide,Bortezomib,0
LS-513,Afatinib,MK-2206,0
MDA-MB-415,Docetaxel,Sapitinib,0
PANC-10-05,Trametinib,Galunisertib,0
HCC1954,PD173074,SCH772984,0
HuP-T3,Crizotinib,OSI-027,1
CAPAN-2,Trametinib,Olaparib,0
EFM-19,AZD7762,AZD8055,0
KP-4,Gemcitabine,Galunisertib,0
HCC1419,Temozolomide,Docetaxel,0
KP-4,MK-1775,Dasatinib,1
CAPAN-1,Galunisertib,Palbociclib,0
HCC1419,Palbociclib,Vorinostat,0
HT-115,SB216763,Linsitinib,0
HPAC,MK-2206,Ruxolitinib,0
MDA-MB-453,Luminespib,Camptothecin,0
MDA-MB-175-VII,Crizotinib,RO-3306,0
LS-123,Sapitinib,MK-1775,0
MCF7,Vorinostat,MK-1775,0
HCC2157,5-Fluorouracil,Paclitaxel,0
AU565,Temozolomide,Entinostat,0
SNU-C5,SB216763,MK-1775,0
SK-CO-1,SB216763,Oxaliplatin,0
KP-1N,Ruxolitinib,Olaparib,0
HCC1599,OSI-027,PD173074,0
HCT-15,AZD8055,LGK974,0
HCC1187,Temozolomide,Bortezomib,0
SU8686,LGK974,OSI-027,0
SW1463,5-Fluorouracil,Sapitinib,0
CAL-120,Palbociclib,Afatinib,0
SNU-C1,Navitoclax,Linsitinib,0
JIMT-1,Lapatinib,Taselisib,0
CAMA-1,Crizotinib,Tozasertib,0
BT-20,MK-2206,Dabrafenib,0
HCC1937,Luminespib,Entinostat,0
EFM-192A,Temozolomide,Crizotinib,0
MDA-MB-453,Luminespib,5-Fluorouracil,0
HCC1569,AZD7762,NU7441,0
BT-549,OSI-027,MK-2206,0
HCC1419,Pictilisib,PD173074,0
HCC1187,Trametinib,RO-3306,0
BT-549,Luminespib,Cisplatin,0
COLO-205,Dabrafenib,Trametinib,0
HCC1395,Trametinib,Navitoclax,0
MRK-nu-1,OSI-027,Gemcitabine,0
CAMA-1,Axitinib,Luminespib,0
BT-549,AZD7762,Sapitinib,0
HuP-T4,Palbociclib,MK-1775,0
CAL-120,Trametinib,Temozolomide,0
CAL-51,Vorinostat,Ribociclib,0
UACC-893,Palbociclib,GSK269962A,0
SW837,Sapitinib,SB505124,0
HCC1954,Crizotinib,Tozasertib,0
HCC1500,Crizotinib,Navitoclax,0
EFM-19,5-Fluorouracil,Tozasertib,0
MRK-nu-1,Taselisib,Trametinib,0
CAPAN-2,Sorafenib,Trametinib,0
HCT-15,SCH772984,Taselisib,0
HDQ-P1,Cisplatin,Alpelisib,0
T47D,Sapitinib,GSK269962A,0
BT-483,Crizotinib,5-Fluorouracil,0
CAL-85-1,Cisplatin,OSI-027,0
HCC1569,Pictilisib,BI-2536,0
HDQ-P1,Vorinostat,Linsitinib,0
HCC1428,OSI-027,JQ1,0
CAL-85-1,Lapatinib,Gemcitabine,0
MZ1-PC,LGK974,Taselisib,0
CAL-85-1,PD173074,SCH772984,1
HCC1428,Bortezomib,AZD7762,0
MDA-MB-453,Navitoclax,MK-1775,0
RKO,Dabrafenib,Sapitinib,1
Hs-578-T,Linsitinib,Docetaxel,0
MZ1-PC,Trametinib,LGK974,0
HCC1599,Palbociclib,SB216763,0
LS-123,Dabrafenib,MK-2206,0
HCC38,Crizotinib,Pictilisib,0
KP-1N,Lapatinib,5-Fluorouracil,0
HCC70,Gemcitabine,Nilotinib,0
SW1116,SB505124,Taselisib,0
PANC-04-03,Taselisib,SCH772984,1
DU-4475,Docetaxel,OSI-027,0
PA-TU-8988T,Trametinib,Sorafenib,0
CAL-85-1,OSI-027,AZD6482,0
PA-TU-8988T,MK-2206,MK-1775,0
CAL-51,Trametinib,Afatinib,0
JIMT-1,Vorinostat,KU-55933,0
HCC1569,Axitinib,Crizotinib,0
SNU-407,Sapitinib,5-Fluorouracil,0
HCC1569,Palbociclib,Temozolomide,0
DU-4475,AZD7762,Venetoclax,1
HCC1395,Temozolomide,KU-55933,0
LoVo,Dabrafenib,Taselisib,0
HCC1937,Pictilisib,Axitinib,0
HCC38,Crizotinib,Gemcitabine,0
BT-474,Docetaxel,Alpelisib,0
HCC1428,Pictilisib,NU7441,0
T47D,Crizotinib,MK-1775,0
HT55,Vinorelbine,Camptothecin,0
HCT-15,AZD8055,Afatinib,0
ZR-75-1,Navitoclax,Paclitaxel,1
HuP-T4,Dasatinib,OSI-027,1
DiFi,Olaparib,Crizotinib,0
HCC1937,Crizotinib,Sorafenib,0
YAPC,AZD7762,Lapatinib,0
SNU-1040,Palbociclib,BMS-754807,0
SUIT-2,Irinotecan,Olaparib,0
CFPAC-1,Palbociclib,Lapatinib,1
LS-411N,Olaparib,MK-2206,0
SNU-C5,Oxaliplatin,5-Fluorouracil,0
CAL-120,OSI-027,Trametinib,1
PANC-02-03,Taselisib,AZD7762,0
MDA-MB-415,Lapatinib,Axitinib,0
HCC1937,5-Fluorouracil,Docetaxel,0
EVSA-T,Gemcitabine,NU7441,0
CAL-51,Pictilisib,Crizotinib,1
HCC1569,Bortezomib,GSK269962A,0
SK-CO-1,MK-1775,Taselisib,0
HT55,Taselisib,Navitoclax,0
CAL-148,5-Fluorouracil,Dabrafenib,0
HCC1500,Bortezomib,Lapatinib,0
HT-115,AZD7762,Camptothecin,1
HCC1500,AZD7762,Lapatinib,0
HPAC,Irinotecan,Erlotinib,0
CAL-51,Axitinib,Sapitinib,0
HCC1806,Cisplatin,Sapitinib,0
CAMA-1,MK-1775,SCH772984,0
HCC2157,Axitinib,Tozasertib,0
CAPAN-2,LGK974,Navitoclax,0
HCC2157,Lapatinib,RO-3306,0
SNU-81,Afatinib,5-Fluorouracil,0
HCC1187,Bortezomib,JQ1,1
CCK-81,MK-1775,Navitoclax,0
KP-2,Trametinib,5-Fluorouracil,0
CAMA-1,Bortezomib,RO-3306,0
SW948,Linsitinib,Taselisib,0
DAN-G,SCH772984,Oxaliplatin,0
BxPC-3,Taselisib,Erlotinib,0
HT55,Vinorelbine,Crizotinib,0
Hs-578-T,PD173074,Nilotinib,0
LS-513,AZD4547,Afatinib,0
HCC1806,Taselisib,AZD7762,0
CAMA-1,Palbociclib,KU-55933,0
SNU-C1,SB216763,Palbociclib,0
BT-474,Linsitinib,Pictilisib,0
HuP-T3,SCH772984,Lapatinib,1
SW948,5-Fluorouracil,Taselisib,0
MFM-223,Olaparib,JQ1,0
Hs-766T,Erlotinib,AZD7762,0
HCC1395,Olaparib,BI-2536,0
HCC38,AZD7762,Vorinostat,0
CAL-51,AZD7762,BI-2536,0
CAL-148,Temozolomide,Paclitaxel,0
NCI-H716,Taselisib,MK-2206,0
MDA-MB-231,Lapatinib,Bortezomib,0
MDA-MB-436,Gemcitabine,SCH772984,0
COLO-824,Axitinib,NU7441,0
MDA-MB-436,Crizotinib,Alisertib,0
HDQ-P1,Bortezomib,5-Fluorouracil,0
MDA-MB-175-VII,Docetaxel,5-Fluorouracil,0
DU-4475,Trametinib,OSI-027,0
CAL-148,MK-2206,Wee1 Inhibitor,0
DAN-G,Ruxolitinib,Cisplatin,1
Hs-578-T,Lapatinib,KU-55933,0
SK-CO-1,Palbociclib,AZD8055,0
HCC1937,MK-1775,Bortezomib,0
MCF7,Cisplatin,Pictilisib,0
EVSA-T,OSI-027,Taselisib,0
SW1417,Dabrafenib,Navitoclax,0
HCC1143,Palbociclib,Tozasertib,0
MDA-MB-361,Taselisib,NU7441,1
OCUB-M,OSI-027,Doramapimod,0
T47D,Navitoclax,Venetoclax,0
HT-115,Navitoclax,Taselisib,1
HCC1419,MK-1775,Entinostat,0
MDA-MB-175-VII,Pictilisib,Gemcitabine,0
HCC38,Palbociclib,Afatinib,0
HCC70,OSI-027,Afatinib,0
PSN1,Oxaliplatin,Navitoclax,1
DU-4475,PD173074,Vorinostat,0
KP-3,Trametinib,MK-2206,0
DiFi,Taselisib,Linsitinib,0
SW837,AZD7762,Dabrafenib,0
COLO-824,Temozolomide,OSI-027,0
KP-1N,Trametinib,Cisplatin,0
MDA-MB-157,Vorinostat,Trametinib,0
MDA-MB-361,Crizotinib,MK-1775,0
HCC1599,Temozolomide,Crizotinib,0
BT-474,MK-2206,Venetoclax,0
MDA-MB-157,MK-2206,Lapatinib,0
HT55,SB216763,Palbociclib,0
BT-20,Axitinib,BI-2536,0
ZR-75-1,Cisplatin,Sorafenib,0
SW48,SB216763,MK-2206,0
T47D,Luminespib,PF-4708671,0
HCC1569,Olaparib,KU-55933,0
LoVo,5-Fluorouracil,AZD7762,0
MDA-MB-330,Sapitinib,Nilotinib,0
MDA-MB-361,5-Fluorouracil,Sapitinib,0
HCC2998,Dabrafenib,AZD7762,0
HCC1599,Docetaxel,Tozasertib,0
Hs-766T,5-Fluorouracil,Lapatinib,0
T84,Oxaliplatin,Navitoclax,0
MFM-223,Sapitinib,SB216763,0
PANC-04-03,SCH772984,Irinotecan,0
SW1990,Cisplatin,Erlotinib,1
HCC70,Bortezomib,Taselisib,0
SW948,Crizotinib,Sapitinib,1
PANC-04-03,Olaparib,Lapatinib,0
DiFi,Taselisib,Olaparib,0
HuP-T3,Irinotecan,Linsitinib,0
SNU-81,Sapitinib,AZD7762,0
C2BBe1,MK-1775,SB505124,0
T84,Taselisib,AZD4547,0
CL-11,Navitoclax,Trametinib,0
MCF7,Luminespib,Dabrafenib,0
ZR-75-30,Bortezomib,MK-1775,0
HCC1599,PD173074,Camptothecin,0
MDA-MB-231,Trametinib,Camptothecin,0
CAPAN-2,SCH772984,Dasatinib,0
CAL-120,Pictilisib,Ribociclib,0
PANC-10-05,Gemcitabine,Olaparib,0
DU-4475,Sapitinib,Venetoclax,0
CAL-148,Luminespib,Alisertib,0
MDA-MB-330,Olaparib,GSK269962A,0
MDST8,SB505124,SB216763,0
NCI-H716,SCH772984,Camptothecin,0
MFM-223,Sapitinib,AZD7762,0
ZR-75-30,Sapitinib,MK-2206,0
AsPC-1,Trametinib,Ruxolitinib,0
Hs-578-T,Axitinib,5-Fluorouracil,0
SNU-81,Afatinib,Dabrafenib,0
CAMA-1,Docetaxel,Linsitinib,0
KP-2,LGK974,SCH772984,0
HCC1419,Crizotinib,Afatinib,0
PA-TU-8902,Olaparib,SCH772984,0
MZ1-PC,Oxaliplatin,Dasatinib,0
AsPC-1,Taselisib,Irinotecan,0
HCT-15,5-Fluorouracil,Dabrafenib,0
LoVo,AZD4547,Sapitinib,0
SW1990,Trametinib,Ruxolitinib,0
HCC70,Palbociclib,MK-1775,0
MDA-MB-175-VII,Palbociclib,MK-2206,0
MRK-nu-1,MK-2206,SCH772984,0
SW948,Navitoclax,Oxaliplatin,0
HCC2157,Luminespib,SCH772984,0
HDQ-P1,Crizotinib,NU7441,0
EFM-192A,Navitoclax,Taselisib,0
HCT-116,Sapitinib,Taselisib,0
EFM-192A,Docetaxel,Tozasertib,0
BxPC-3,Olaparib,Paclitaxel,0
HCC1143,Crizotinib,5-Fluorouracil,0
C2BBe1,Sapitinib,Oxaliplatin,0
HCC70,Palbociclib,ZM447439,0
HCC1419,Lapatinib,Trametinib,0
CAL-51,Axitinib,Pictilisib,0
HCC1599,Trametinib,Axitinib,0
COLO-824,Trametinib,Crizotinib,0
CAL-120,Bortezomib,Dabrafenib,0
COLO-824,Docetaxel,Navitoclax,0
Hs-578-T,Pictilisib,Camptothecin,0
ZR-75-30,Linsitinib,ZM447439,0
MDA-MB-231,Cisplatin,Navitoclax,0
HCC1419,PD173074,Bortezomib,0
MIA-PaCa-2,Ruxolitinib,Dactolisib,0
SW1417,AZD7762,Linsitinib,0
CAL-51,Navitoclax,ZM447439,1
HCC1937,OSI-027,Sorafenib,0
BT-549,Taselisib,KU-55933,0
EFM-19,Sapitinib,Dabrafenib,0
HCC1806,Luminespib,Cisplatin,0
BT-549,Crizotinib,AZD8055,0
PANC-04-03,Cisplatin,Sorafenib,0
JIMT-1,Bortezomib,Paclitaxel,0
SW1116,MK-2206,Trametinib,1
MDA-MB-436,Docetaxel,AZD8055,0
HCC38,MK-2206,MK-1775,0
EFM-19,Luminespib,Tozasertib,0
COLO-678,Dabrafenib,Trametinib,0
SW1990,Navitoclax,Paclitaxel,1
PL4,Dasatinib,Galunisertib,0
RKO,Linsitinib,Camptothecin,0
HCC70,Taselisib,BI-2536,0
SUIT-2,Cisplatin,5-Fluorouracil,0
C2BBe1,AZD7762,Trametinib,0
CAL-120,Pictilisib,Dabrafenib,0
MDA-MB-231,Temozolomide,Camptothecin,0
MDA-MB-361,OSI-027,Taselisib,0
DU-4475,Linsitinib,Palbociclib,0
HCC70,PD173074,AZD8055,0
CaR-1,SCH772984,Camptothecin,0
BT-483,AZD7762,Alpelisib,0
CAL-120,Olaparib,AZD6482,0
MDA-MB-361,Docetaxel,Cisplatin,0
SW620,BMS-754807,Vinorelbine,0
CAL-51,PD173074,Dabrafenib,0
HCC2218,OSI-027,JQ1,0
SW1417,AZD8055,Crizotinib,0
HCC1599,Linsitinib,AZD6482,0
KP-4,Taselisib,Cisplatin,0
CL-11,Sapitinib,LGK974,0
CAL-51,Trametinib,Paclitaxel,0
SNU-407,Navitoclax,Olaparib,0
NCI-H508,AZD4547,Linsitinib,0
COLO-824,Navitoclax,MK-2206,0
HCC1395,Trametinib,RO-3306,0
BT-20,Docetaxel,NU7441,0
MDA-MB-453,Linsitinib,Afatinib,0
HCC1187,Axitinib,Tozasertib,0
PA-TU-8902,MK-1775,SCH772984,0
HCC1187,MK-1775,Navitoclax,0
DU-4475,Crizotinib,BI-2536,0
HCC1187,Crizotinib,JQ1,0
SW1463,Sapitinib,LGK974,0
HCC2218,Bortezomib,GSK269962A,0
MDA-MB-361,Temozolomide,BI-2536,0
BT-483,PD173074,AZD7762,0
LS-180,SB216763,Palbociclib,0
MDA-MB-453,Taselisib,MK-2206,0
COLO-320-HSR,Navitoclax,AZD8055,0
HCC2157,Bortezomib,Paclitaxel,0
HCC70,Sapitinib,Pictilisib,0
SW620,SCH772984,Navitoclax,0
NCI-H508,Afatinib,SB216763,0
MDA-MB-231,Cisplatin,Entinostat,0
HCC1187,Cisplatin,Wee1 Inhibitor,0
ZR-75-1,Trametinib,5-Fluorouracil,0
COLO-678,AZD4547,AZD8055,0
MDA-MB-361,Cisplatin,AZD8055,0
MRK-nu-1,Lapatinib,Ribociclib,0
HCC1954,MK-2206,SCH772984,0
SW1990,Olaparib,Dactolisib,0
SW1116,Sapitinib,SCH772984,0
MDA-MB-175-VII,Gemcitabine,Linsitinib,0
MIA-PaCa-2,Galunisertib,LGK974,0
HCC70,AZD7762,Pictilisib,0
HPAC,Taselisib,Lapatinib,0
COLO-824,5-Fluorouracil,Temozolomide,0
CAL-51,Lapatinib,AZD6482,0
NCI-H508,Olaparib,Navitoclax,0
LS-123,Trametinib,Sapitinib,0
PSN1,Dasatinib,5-Fluorouracil,0
CAL-120,Cisplatin,NU7441,0
KM12,Taselisib,AZD4547,0
Hs-766T,Crizotinib,LGK974,0
MDA-MB-468,MK-2206,Linsitinib,0
HCC1806,OSI-027,Linsitinib,0
HCC1937,Olaparib,Paclitaxel,0
OCUB-M,Navitoclax,Camptothecin,0
MDA-MB-436,Navitoclax,Wee1 Inhibitor,0
LS-513,Oxaliplatin,Linsitinib,0
AsPC-1,LGK974,Paclitaxel,0
MDA-MB-453,Olaparib,Ribociclib,0
HPAC,AZD7762,Crizotinib,0
HCC70,Pictilisib,Temozolomide,0
MDST8,AZD8055,Olaparib,0
HCC2998,Oxaliplatin,Afatinib,0
HCC70,Luminespib,MK-2206,0
LS-123,MK-2206,Taselisib,0
MDA-MB-157,Sapitinib,Paclitaxel,0
UACC-893,MK-1775,KU-55933,0
HCC1500,Gemcitabine,KU-55933,0
HCC2157,Axitinib,Venetoclax,0
HCC38,Taselisib,Palbociclib,1
JIMT-1,Axitinib,Tozasertib,0
MDA-MB-330,Vorinostat,Paclitaxel,0
MCF7,Sapitinib,Paclitaxel,0
AsPC-1,Erlotinib,Ruxolitinib,0
COLO-205,Dabrafenib,SCH772984,0
MDA-MB-361,Palbociclib,KU-55933,0
DAN-G,Dasatinib,Irinotecan,0
HCC1806,Docetaxel,Sorafenib,0
SUIT-2,SCH772984,Navitoclax,0
MDA-MB-157,Palbociclib,Wee1 Inhibitor,0
CAL-51,Navitoclax,Tozasertib,1
HuP-T3,Crizotinib,AZD7762,0
HCC1143,Vorinostat,Cisplatin,0
COLO-824,Linsitinib,RO-3306,0
COLO-824,Axitinib,Paclitaxel,0
MDA-MB-361,Linsitinib,Crizotinib,0
HCC2157,Palbociclib,Sorafenib,0
JIMT-1,Navitoclax,Pictilisib,0
HCC2218,Lapatinib,Cisplatin,0
LoVo,LGK974,SCH772984,0
GP5d,Dabrafenib,MK-2206,0
KP-1N,MK-2206,OSI-027,1
COLO-320-HSR,Camptothecin,Dabrafenib,0
PA-TU-8902,Trametinib,Oxaliplatin,0
SW48,AZD4547,Navitoclax,0
UACC-893,AZD7762,OSI-027,0
AsPC-1,Paclitaxel,Oxaliplatin,0
HCC2218,Cisplatin,Alisertib,0
SNU-175,5-Fluorouracil,MK-1775,0
MDA-MB-175-VII,OSI-027,Taselisib,0
ZR-75-1,Lapatinib,ZM447439,0
PANC-02-03,Dasatinib,5-Fluorouracil,0
EVSA-T,Olaparib,Venetoclax,0
SW1116,Crizotinib,Olaparib,0
UACC-893,Palbociclib,AZD8055,0
HCC1419,OSI-027,KU-55933,0
EVSA-T,AZD7762,Venetoclax,0
